ticket_id,account_id,user_id,created_at,channel,issue_category,severity,priority,resolution_time_hours,escalated_flag,csat_score,refund_flag,churn_risk_flag,experiment_variant,ai_predicted_category,ai_detected_theme,ai_priority_score,ai_category_confidence
TKT-001909,ACC-0082,USR-00355,2026-02-10T11:00:00,chat,account_management,critical,urgent,21.96,1,3.89,0,0,ai_triage,account_management,billing_contact,48.72,0.895
TKT-001910,ACC-0082,USR-00355,2026-03-21T12:00:00,phone,performance,medium,medium,18.33,1,2.23,1,0,ai_triage,performance,api_timeout,43.97,0.954
TKT-001911,ACC-0082,USR-00355,2026-03-27T10:00:00,web_form,account_management,low,low,8.01,0,3.33,0,0,ai_triage,account_management,renewal_changes,24.02,0.993
TKT-001912,ACC-0082,USR-00355,2026-03-12T16:00:00,email,account_management,high,high,16.41,0,3.46,0,0,ai_triage,account_management,renewal_changes,41.32,0.967
TKT-001913,ACC-0082,USR-00355,2026-03-13T10:00:00,chat,bug,low,low,14.83,0,2.96,1,0,ai_triage,bug,notification_bug,29.99,0.873
TKT-001914,ACC-0083,USR-00359,2025-02-08T12:00:00,email,performance,medium,medium,28.91,0,3.04,0,0,guided_onboarding,performance,dashboard_latency,47.72,0.948
TKT-001915,ACC-0083,USR-00359,2025-02-18T11:00:00,chat,account_management,high,urgent,20.27,0,3.3,0,0,guided_onboarding,account_management,renewal_changes,53.32,0.974
TKT-001916,ACC-0083,USR-00367,2025-04-07T11:00:00,email,onboarding,low,low,10.24,1,3.72,0,0,guided_onboarding,onboarding,training_gap,35.03,0.857
TKT-001917,ACC-0083,USR-00360,2025-06-25T17:00:00,phone,onboarding,medium,medium,17.11,0,3.59,0,0,guided_onboarding,onboarding,setup_guidance,42.51,0.98
TKT-001918,ACC-0083,USR-00368,2025-07-21T08:00:00,email,bug,high,urgent,31.88,0,2.85,0,0,guided_onboarding,bug,filter_logic,57.99,0.962
TKT-001919,ACC-0083,USR-00362,2025-09-07T17:00:00,web_form,integration,critical,urgent,59.44,0,2.55,0,0,guided_onboarding,integration,identity_provisioning,71.53,0.736
TKT-001920,ACC-0083,USR-00356,2025-11-17T15:00:00,email,bug,high,urgent,25.42,0,2.45,0,0,guided_onboarding,bug,filter_logic,58.65,0.93
TKT-001921,ACC-0083,USR-00363,2025-12-04T10:00:00,web_form,onboarding,low,low,10.23,0,4.25,0,0,guided_onboarding,onboarding,setup_guidance,30.28,0.718
TKT-001922,ACC-0083,USR-00358,2026-01-21T11:00:00,email,feature_request,low,low,29.54,0,4.28,0,0,guided_onboarding,feature_request,advanced_permissions,34.15,0.618
TKT-001923,ACC-0083,USR-00364,2026-01-19T09:00:00,phone,account_management,low,low,10.9,1,3.18,0,0,guided_onboarding,account_management,billing_contact,37.87,0.934
TKT-001924,ACC-0083,USR-00364,2026-01-12T17:00:00,email,integration,medium,medium,35.83,1,2.25,0,0,guided_onboarding,integration,slack_alerts,55.21,0.841
TKT-001925,ACC-0083,USR-00364,2026-02-05T16:00:00,chat,access,medium,medium,8.93,0,3.68,0,0,guided_onboarding,access,mfa_lockout,40.36,0.989
TKT-001926,ACC-0083,USR-00366,2026-02-08T15:00:00,email,bug,low,low,22.16,0,2.23,0,1,guided_onboarding,bug,data_sync_bug,47.37,0.453
TKT-001927,ACC-0083,USR-00367,2026-02-03T13:00:00,email,billing,medium,medium,9.4,1,3.45,0,0,guided_onboarding,billing,tax_setup,43.71,0.983
TKT-001928,ACC-0084,USR-00371,2025-06-02T10:00:00,chat,feature_request,medium,medium,34.94,0,2.23,1,0,guided_onboarding,feature_request,custom_dashboard,45.33,0.941
TKT-001929,ACC-0084,USR-00371,2025-06-17T17:00:00,chat,onboarding,high,high,18.44,0,3.59,0,1,guided_onboarding,onboarding,setup_guidance,45.59,0.987
TKT-001930,ACC-0084,USR-00370,2025-07-01T15:00:00,chat,feature_request,high,high,35.53,0,3.35,0,0,guided_onboarding,feature_request,bulk_actions,45.85,0.876
TKT-001931,ACC-0084,USR-00371,2025-08-21T10:00:00,web_form,bug,medium,medium,13.68,0,2.88,0,1,guided_onboarding,bug,notification_bug,39.45,0.481
TKT-001932,ACC-0084,USR-00371,2025-08-27T11:00:00,phone,access,medium,medium,7.8,1,3.07,0,0,guided_onboarding,access,permission_setup,34.87,0.985
TKT-001933,ACC-0084,USR-00371,2025-10-21T08:00:00,email,performance,medium,medium,26.06,0,2.45,1,0,guided_onboarding,performance,dashboard_latency,42.38,0.893
TKT-001934,ACC-0084,USR-00371,2025-10-24T13:00:00,web_form,integration,critical,urgent,39.17,1,2.19,0,1,guided_onboarding,integration,identity_provisioning,65.31,0.755
TKT-001935,ACC-0084,USR-00371,2025-11-26T08:00:00,chat,performance,critical,urgent,32.47,1,2.53,1,0,guided_onboarding,performance,api_timeout,60.42,0.884
TKT-001936,ACC-0084,USR-00370,2025-11-07T08:00:00,email,account_management,low,low,8.06,0,3.97,0,0,guided_onboarding,account_management,billing_contact,20.83,0.79
TKT-001937,ACC-0084,USR-00370,2025-12-23T09:00:00,email,onboarding,critical,urgent,13.44,1,3.46,0,0,guided_onboarding,onboarding,workspace_configuration,49.1,0.978
TKT-001938,ACC-0084,USR-00371,2025-12-20T16:00:00,chat,bug,medium,medium,20.0,0,2.98,0,0,guided_onboarding,bug,data_sync_bug,35.77,0.723
TKT-001939,ACC-0084,USR-00371,2026-01-03T12:00:00,email,onboarding,low,low,6.24,1,3.46,0,0,guided_onboarding,onboarding,training_gap,25.1,0.949
TKT-001940,ACC-0084,USR-00371,2026-01-18T18:00:00,web_form,billing,high,high,10.43,0,3.44,0,0,guided_onboarding,billing,tax_setup,40.17,0.987
TKT-001941,ACC-0084,USR-00370,2026-03-10T11:00:00,chat,bug,high,high,24.37,0,2.79,0,0,guided_onboarding,bug,filter_logic,46.33,0.937
TKT-001942,ACC-0085,USR-00374,2025-01-25T15:00:00,phone,integration,high,high,30.24,1,2.34,0,0,control,performance,performance_other,51.9,0.539
TKT-001943,ACC-0085,USR-00375,2025-01-21T10:00:00,web_form,performance,critical,urgent,44.71,0,2.91,0,1,control,integration,integration_other,60.76,0.629
TKT-001944,ACC-0085,USR-00375,2025-01-04T09:00:00,web_form,bug,high,high,27.06,1,2.42,0,0,control,bug,report_export,50.84,0.935
TKT-001945,ACC-0085,USR-00375,2025-02-05T16:00:00,email,integration,high,high,27.37,0,3.47,0,1,control,integration,webhook_failure,48.05,0.885
TKT-001946,ACC-0085,USR-00373,2025-02-24T14:00:00,chat,account_management,low,low,8.38,1,3.28,0,0,control,account_management,billing_contact,26.45,0.853
TKT-001947,ACC-0085,USR-00374,2025-03-15T17:00:00,email,performance,high,high,34.28,1,2.75,0,0,control,performance,api_timeout,50.69,0.868
TKT-001948,ACC-0085,USR-00374,2025-03-06T13:00:00,chat,onboarding,low,low,8.06,0,2.98,1,0,control,onboarding,import_mapping,28.48,0.919
TKT-001949,ACC-0085,USR-00375,2025-05-25T15:00:00,chat,feature_request,high,high,33.16,0,3.37,0,0,control,feature_request,audit_log,45.26,0.98
TKT-001950,ACC-0085,USR-00375,2025-05-16T14:00:00,web_form,feature_request,low,low,17.28,0,3.19,0,0,control,feature_request,advanced_permissions,26.65,0.969
TKT-001951,ACC-0085,USR-00373,2025-07-24T12:00:00,web_form,onboarding,high,high,21.37,0,3.74,0,0,control,onboarding,training_gap,40.95,0.988
TKT-001952,ACC-0085,USR-00372,2025-07-03T08:00:00,web_form,onboarding,high,high,19.7,0,3.37,0,0,control,onboarding,workspace_configuration,42.45,0.982
TKT-001953,ACC-0085,USR-00374,2025-07-12T12:00:00,email,bug,high,high,34.12,0,2.67,0,0,control,bug,notification_bug,48.96,0.972
TKT-001954,ACC-0085,USR-00374,2025-07-05T14:00:00,chat,bug,high,high,31.54,0,2.39,0,0,control,bug,data_sync_bug,49.82,0.634
TKT-001955,ACC-0085,USR-00372,2025-07-10T18:00:00,chat,feature_request,high,high,36.05,0,3.23,0,0,control,feature_request,advanced_permissions,46.56,0.976
TKT-001956,ACC-0085,USR-00374,2025-07-05T16:00:00,email,access,high,high,12.79,0,3.2,0,0,control,access,permission_setup,41.86,0.98
TKT-001957,ACC-0085,USR-00375,2025-08-10T13:00:00,chat,account_management,low,low,8.67,0,3.82,0,0,control,account_management,contract_update,21.71,0.949
TKT-001958,ACC-0085,USR-00375,2025-08-27T14:00:00,email,access,medium,medium,8.57,0,3.57,0,0,control,access,sso_role_mapping,30.44,0.988
TKT-001959,ACC-0085,USR-00374,2025-09-02T17:00:00,web_form,onboarding,high,high,23.87,0,2.64,0,1,control,onboarding,import_mapping,51.47,0.984
TKT-001960,ACC-0085,USR-00373,2025-09-27T10:00:00,chat,feature_request,low,low,27.32,0,3.1,0,0,control,feature_request,advanced_permissions,29.19,0.976
TKT-001961,ACC-0085,USR-00375,2025-09-11T17:00:00,chat,account_management,medium,medium,9.54,0,3.91,0,0,control,account_management,billing_contact,28.94,0.865
TKT-001962,ACC-0085,USR-00374,2025-09-02T11:00:00,web_form,performance,high,high,24.96,0,2.92,0,0,control,performance,api_timeout,45.8,0.623
TKT-001963,ACC-0085,USR-00374,2025-09-11T18:00:00,chat,bug,high,high,26.79,1,2.26,0,0,control,bug,filter_logic,51.58,0.938
TKT-001964,ACC-0085,USR-00373,2025-10-22T17:00:00,email,integration,medium,medium,28.78,0,2.68,0,0,control,integration,webhook_failure,39.1,0.907
TKT-001965,ACC-0085,USR-00372,2025-10-22T11:00:00,email,integration,low,low,18.95,0,2.49,0,0,control,integration,webhook_failure,30.5,0.891
TKT-001966,ACC-0085,USR-00372,2025-10-03T13:00:00,email,performance,critical,urgent,46.29,0,2.5,0,1,control,integration,integration_other,63.14,0.562
TKT-001967,ACC-0085,USR-00374,2025-11-11T11:00:00,web_form,onboarding,high,high,25.39,0,3.33,0,0,control,onboarding,workspace_configuration,43.84,0.854
TKT-001968,ACC-0085,USR-00375,2025-11-13T09:00:00,email,integration,critical,urgent,43.75,1,2.39,0,0,control,integration,webhook_failure,60.76,0.908
TKT-001969,ACC-0085,USR-00373,2026-01-02T16:00:00,email,onboarding,medium,medium,13.49,0,3.43,0,0,control,onboarding,training_gap,32.16,0.97
TKT-001970,ACC-0085,USR-00373,2026-01-11T16:00:00,email,performance,medium,medium,28.92,0,2.83,0,0,control,performance,report_refresh,38.38,0.952
TKT-001971,ACC-0085,USR-00375,2026-01-27T15:00:00,web_form,onboarding,critical,urgent,24.16,0,3.74,0,0,control,onboarding,workspace_configuration,47.83,0.992
TKT-001972,ACC-0085,USR-00372,2026-02-24T10:00:00,web_form,onboarding,medium,medium,13.75,0,3.37,0,0,control,onboarding,workspace_configuration,32.52,0.948
TKT-001973,ACC-0085,USR-00374,2026-02-26T13:00:00,chat,integration,low,low,20.39,0,2.47,0,0,control,integration,webhook_failure,30.9,0.896
TKT-001974,ACC-0085,USR-00373,2026-02-19T08:00:00,email,feature_request,low,low,24.91,0,3.24,0,0,control,feature_request,audit_log,27.99,0.976
TKT-001975,ACC-0085,USR-00374,2026-03-12T08:00:00,email,bug,high,high,28.06,1,2.87,0,0,control,bug,notification_bug,48.8,0.978
TKT-001976,ACC-0085,USR-00373,2026-03-18T11:00:00,email,feature_request,low,low,23.11,0,3.24,0,0,control,integration,integration_other,27.62,0.513
TKT-001977,ACC-0085,USR-00374,2026-03-10T09:00:00,phone,onboarding,medium,medium,11.71,0,3.97,0,0,control,onboarding,training_gap,29.09,0.969
TKT-001978,ACC-0086,USR-00378,2025-04-02T14:00:00,email,onboarding,low,low,10.95,0,3.59,0,0,guided_onboarding,onboarding,import_mapping,28.93,0.978
TKT-001979,ACC-0086,USR-00376,2025-04-26T11:00:00,web_form,onboarding,medium,medium,10.08,0,4.0,0,0,guided_onboarding,onboarding,setup_guidance,34.2,0.983
TKT-001980,ACC-0086,USR-00379,2025-05-19T11:00:00,chat,onboarding,medium,medium,11.21,0,3.89,0,0,guided_onboarding,onboarding,setup_guidance,34.99,0.961
TKT-001981,ACC-0086,USR-00378,2025-05-16T14:00:00,web_form,performance,critical,urgent,31.1,0,2.28,0,0,guided_onboarding,performance,report_refresh,62.18,0.931
TKT-001982,ACC-0086,USR-00379,2025-05-11T16:00:00,chat,access,critical,urgent,12.26,0,3.92,0,0,guided_onboarding,access,mfa_lockout,50.05,0.985
TKT-001983,ACC-0086,USR-00377,2025-06-23T15:00:00,web_form,onboarding,low,low,12.18,0,3.95,0,0,guided_onboarding,onboarding,workspace_configuration,27.39,0.981
TKT-001984,ACC-0086,USR-00378,2025-06-16T13:00:00,web_form,feature_request,medium,medium,21.6,0,3.69,0,0,guided_onboarding,feature_request,bulk_actions,38.15,0.864
TKT-001985,ACC-0086,USR-00376,2025-06-25T18:00:00,email,feature_request,medium,medium,36.23,0,3.58,0,0,guided_onboarding,feature_request,bulk_actions,41.75,0.968
TKT-001986,ACC-0086,USR-00379,2025-07-12T15:00:00,email,bug,high,high,30.84,1,2.19,0,1,guided_onboarding,bug,notification_bug,62.87,0.834
TKT-001987,ACC-0086,USR-00378,2025-07-25T10:00:00,email,onboarding,medium,medium,14.05,0,3.49,0,0,guided_onboarding,onboarding,setup_guidance,37.58,0.967
TKT-001988,ACC-0086,USR-00376,2025-07-20T17:00:00,web_form,onboarding,medium,medium,14.28,0,4.04,0,0,guided_onboarding,onboarding,workspace_configuration,34.87,0.983
TKT-001989,ACC-0086,USR-00379,2025-08-08T08:00:00,chat,performance,high,high,40.73,0,2.49,0,0,guided_onboarding,performance,dashboard_latency,56.84,0.901
TKT-001990,ACC-0086,USR-00379,2025-08-08T16:00:00,chat,performance,high,high,31.74,0,2.52,0,0,guided_onboarding,performance,api_timeout,54.81,0.787
TKT-001991,ACC-0086,USR-00376,2025-08-26T14:00:00,email,onboarding,low,low,13.8,0,3.23,0,0,guided_onboarding,onboarding,import_mapping,31.33,0.987
TKT-001992,ACC-0086,USR-00377,2025-08-21T11:00:00,email,account_management,high,high,15.92,1,3.59,0,0,guided_onboarding,account_management,contract_update,48.27,0.744
TKT-001993,ACC-0086,USR-00379,2025-09-05T08:00:00,email,account_management,critical,urgent,19.56,0,3.76,0,0,guided_onboarding,account_management,user_deactivation,52.38,0.928
TKT-001994,ACC-0086,USR-00377,2025-09-14T16:00:00,email,integration,high,high,24.34,0,2.27,0,1,guided_onboarding,integration,identity_provisioning,59.02,0.783
TKT-001995,ACC-0086,USR-00378,2025-09-02T15:00:00,email,performance,medium,medium,18.26,1,1.91,0,1,guided_onboarding,integration,integration_other,52.95,0.59
TKT-001996,ACC-0086,USR-00377,2025-09-22T09:00:00,web_form,account_management,high,high,12.46,0,2.67,0,0,guided_onboarding,account_management,renewal_changes,50.05,0.989
TKT-001997,ACC-0086,USR-00376,2025-10-17T16:00:00,web_form,integration,high,high,38.85,1,2.23,0,0,guided_onboarding,integration,identity_provisioning,59.84,0.725
TKT-001998,ACC-0086,USR-00379,2025-10-08T17:00:00,web_form,performance,high,high,33.98,0,2.82,1,0,guided_onboarding,performance,report_refresh,56.48,0.945
TKT-001999,ACC-0086,USR-00377,2025-11-21T08:00:00,chat,feature_request,high,high,36.69,0,3.0,1,0,guided_onboarding,feature_request,audit_log,56.14,0.965
TKT-002000,ACC-0086,USR-00379,2026-01-02T18:00:00,email,integration,low,low,25.98,0,2.86,0,0,guided_onboarding,integration,crm_sync,35.71,0.536
TKT-002001,ACC-0086,USR-00377,2026-02-08T16:00:00,chat,integration,medium,medium,29.96,1,2.94,0,0,guided_onboarding,integration,slack_alerts,45.74,0.895
TKT-002002,ACC-0086,USR-00377,2026-03-01T17:00:00,web_form,integration,critical,urgent,45.37,0,2.24,0,0,guided_onboarding,integration,identity_provisioning,65.35,0.754
TKT-002003,ACC-0086,USR-00377,2026-03-06T10:00:00,chat,integration,high,high,29.81,1,2.39,0,0,guided_onboarding,integration,webhook_failure,57.16,0.964
TKT-002004,ACC-0086,USR-00378,2026-03-20T17:00:00,chat,feature_request,low,low,28.8,0,4.39,0,0,guided_onboarding,feature_request,audit_log,28.65,0.978
TKT-002005,ACC-0086,USR-00379,2026-03-12T14:00:00,email,account_management,medium,medium,12.06,0,3.7,0,0,guided_onboarding,account_management,renewal_changes,36.11,0.951
TKT-002006,ACC-0087,USR-00383,2025-12-26T16:00:00,email,bug,medium,medium,23.03,0,2.25,0,0,guided_onboarding,bug,data_sync_bug,45.65,0.888
TKT-002007,ACC-0087,USR-00383,2026-01-25T09:00:00,email,feature_request,low,low,26.19,0,2.94,0,0,guided_onboarding,feature_request,advanced_permissions,35.36,0.966
TKT-002008,ACC-0087,USR-00381,2026-01-21T15:00:00,chat,performance,high,high,33.18,1,3.05,0,0,guided_onboarding,performance,api_timeout,54.56,0.826
TKT-002009,ACC-0087,USR-00380,2026-02-07T10:00:00,email,account_management,low,low,13.27,0,3.49,0,0,guided_onboarding,account_management,renewal_changes,29.91,0.948
TKT-002010,ACC-0087,USR-00382,2026-02-13T12:00:00,email,bug,critical,urgent,39.0,0,3.02,0,0,guided_onboarding,bug,data_sync_bug,60.13,0.788
TKT-002011,ACC-0087,USR-00380,2026-03-17T10:00:00,web_form,access,high,high,7.91,0,3.2,0,1,guided_onboarding,access,sso_role_mapping,50.95,0.851
TKT-002012,ACC-0087,USR-00381,2026-03-09T13:00:00,email,feature_request,medium,medium,23.88,0,3.55,0,0,guided_onboarding,feature_request,bulk_actions,39.33,0.98
TKT-002013,ACC-0087,USR-00383,2026-03-22T08:00:00,chat,account_management,low,low,7.66,0,3.75,0,0,guided_onboarding,account_management,contract_update,27.45,0.925
TKT-002014,ACC-0087,USR-00382,2026-03-21T09:00:00,phone,onboarding,medium,medium,10.1,0,3.88,0,0,guided_onboarding,onboarding,setup_guidance,34.8,0.975
TKT-002015,ACC-0087,USR-00381,2026-03-04T16:00:00,email,integration,high,high,28.38,0,2.86,0,0,guided_onboarding,integration,identity_provisioning,52.41,0.598
TKT-002016,ACC-0088,USR-00384,2025-01-15T09:00:00,email,performance,critical,urgent,32.53,0,2.52,1,0,control,performance,report_refresh,58.38,0.944
TKT-002017,ACC-0088,USR-00385,2025-01-14T14:00:00,email,onboarding,medium,medium,12.83,0,3.5,0,0,control,onboarding,training_gap,31.67,0.523
TKT-002018,ACC-0088,USR-00384,2025-02-17T14:00:00,chat,billing,high,high,15.28,0,2.72,0,0,control,billing,tax_setup,44.78,0.952
TKT-002019,ACC-0088,USR-00384,2025-03-09T13:00:00,web_form,account_management,medium,medium,8.21,0,3.21,1,0,control,account_management,renewal_changes,34.86,0.97
TKT-002020,ACC-0088,USR-00385,2025-03-09T15:00:00,email,onboarding,low,low,9.34,0,3.88,0,0,control,onboarding,workspace_configuration,21.55,0.983
TKT-002021,ACC-0088,USR-00385,2025-04-05T14:00:00,email,integration,critical,urgent,48.68,1,2.24,0,0,control,integration,webhook_failure,62.54,0.941
TKT-002022,ACC-0088,USR-00385,2025-04-01T12:00:00,web_form,performance,high,high,31.33,1,2.11,0,1,control,performance,dashboard_latency,57.78,0.959
TKT-002023,ACC-0088,USR-00384,2025-05-20T15:00:00,email,account_management,high,high,10.67,1,3.42,0,0,control,account_management,contract_update,42.42,0.988
TKT-002024,ACC-0088,USR-00385,2025-05-19T18:00:00,email,billing,medium,medium,7.68,0,3.48,0,0,control,billing,invoice_confusion,30.7,0.984
TKT-002025,ACC-0088,USR-00384,2025-07-04T14:00:00,web_form,billing,low,low,6.42,0,3.21,1,0,control,billing,tax_setup,26.99,0.985
TKT-002026,ACC-0088,USR-00384,2025-08-20T14:00:00,chat,billing,low,low,6.49,0,3.51,0,1,control,billing,seat_true_up,27.3,0.892
TKT-002027,ACC-0088,USR-00385,2025-08-20T11:00:00,phone,account_management,low,low,11.29,0,2.96,0,0,control,account_management,contract_update,26.55,0.945
TKT-002028,ACC-0088,USR-00385,2025-08-19T12:00:00,email,access,high,high,11.2,0,3.57,0,0,control,access,sso_role_mapping,39.68,0.984
TKT-002029,ACC-0088,USR-00384,2025-09-20T16:00:00,email,onboarding,medium,medium,14.66,0,3.07,0,0,control,onboarding,setup_guidance,34.2,0.987
TKT-002030,ACC-0088,USR-00384,2025-10-09T13:00:00,chat,bug,high,high,24.59,1,2.09,1,0,control,bug,report_export,54.67,0.916
TKT-002031,ACC-0088,USR-00384,2025-10-01T09:00:00,phone,performance,critical,urgent,59.51,1,2.16,1,0,control,performance,api_timeout,67.9,0.906
TKT-002032,ACC-0088,USR-00385,2025-10-17T10:00:00,email,access,medium,medium,6.87,0,3.68,0,0,control,access,sso_role_mapping,29.53,0.988
TKT-002033,ACC-0088,USR-00384,2025-10-15T09:00:00,web_form,onboarding,medium,medium,15.75,0,4.17,0,0,control,onboarding,import_mapping,28.93,0.986
TKT-002034,ACC-0088,USR-00384,2025-11-24T09:00:00,phone,feature_request,low,low,21.23,0,2.77,1,0,control,feature_request,audit_log,32.27,0.965
TKT-002035,ACC-0088,USR-00384,2025-11-25T18:00:00,email,access,high,high,10.17,0,3.33,0,1,control,access,mfa_lockout,45.17,0.984
TKT-002036,ACC-0088,USR-00385,2025-11-18T16:00:00,chat,performance,critical,urgent,52.42,0,2.57,0,0,control,performance,report_refresh,59.57,0.857
TKT-002037,ACC-0088,USR-00385,2025-12-10T15:00:00,web_form,billing,high,high,14.07,0,3.29,0,0,control,billing,seat_true_up,41.68,0.967
TKT-002038,ACC-0088,USR-00384,2025-12-13T16:00:00,web_form,feature_request,low,low,28.7,0,3.66,0,0,control,feature_request,audit_log,26.68,0.788
TKT-002039,ACC-0088,USR-00385,2025-12-21T16:00:00,email,performance,high,high,21.34,1,2.72,0,0,control,integration,integration_other,48.15,0.488
TKT-002040,ACC-0088,USR-00385,2025-12-08T14:00:00,web_form,billing,low,low,8.77,0,3.09,1,0,control,billing,invoice_confusion,28.08,0.967
TKT-002041,ACC-0088,USR-00384,2025-12-11T12:00:00,email,bug,high,high,19.6,1,2.77,0,0,control,bug,report_export,47.53,0.917
TKT-002042,ACC-0088,USR-00384,2026-01-01T15:00:00,email,billing,high,high,10.56,0,4.26,0,0,control,billing,tax_setup,36.1,0.977
TKT-002043,ACC-0088,USR-00384,2026-02-14T09:00:00,chat,access,medium,medium,6.56,1,3.19,0,0,control,access,password_reset,34.02,0.983
TKT-002044,ACC-0088,USR-00385,2026-02-08T18:00:00,phone,access,medium,medium,6.79,0,3.19,0,0,control,access,sso_role_mapping,31.96,0.984
TKT-002045,ACC-0088,USR-00385,2026-03-18T18:00:00,email,billing,medium,medium,8.83,0,3.51,0,0,control,billing,invoice_confusion,30.79,0.959
TKT-002046,ACC-0089,USR-00387,2025-07-02T09:00:00,chat,billing,low,low,7.04,0,3.63,0,0,guided_onboarding,billing,tax_setup,22.32,0.983
TKT-002047,ACC-0089,USR-00386,2025-07-21T14:00:00,email,billing,high,high,11.65,0,2.66,1,1,guided_onboarding,billing,invoice_confusion,51.53,0.964
