account_id,month,active_users,feature_a_usage,feature_b_usage,feature_c_usage,login_frequency,usage_drop_flag
ACC-0202,2025-11-01,58,488,295,256,5.17,0
ACC-0202,2025-12-01,67,432,205,330,4.24,0
ACC-0202,2026-01-01,71,418,345,105,3.91,0
ACC-0202,2026-02-01,65,455,322,158,4.66,0
ACC-0202,2026-03-01,71,644,331,204,3.31,0
ACC-0203,2026-01-01,640,4679,3265,1322,3.55,0
ACC-0203,2026-02-01,598,4119,1900,2178,3.1,0
ACC-0203,2026-03-01,623,4192,2903,2425,4.45,0
ACC-0204,2025-01-01,24,158,101,56,4.38,0
ACC-0204,2025-02-01,24,142,110,48,2.75,0
ACC-0204,2025-03-01,22,151,88,36,4.41,0
ACC-0204,2025-04-01,22,121,66,51,4.66,0
ACC-0204,2025-05-01,23,127,96,67,3.38,0
ACC-0204,2025-06-01,22,175,67,68,5.33,0
ACC-0204,2025-07-01,20,122,98,47,2.55,0
ACC-0204,2025-08-01,22,154,103,43,4.01,0
ACC-0204,2025-09-01,23,147,66,72,4.05,0
ACC-0204,2025-10-01,23,114,92,63,4.14,0
ACC-0204,2025-11-01,20,77,106,52,5.02,0
ACC-0204,2025-12-01,22,157,84,60,5.2,0
ACC-0204,2026-01-01,22,189,63,35,4.89,0
ACC-0204,2026-02-01,21,183,108,70,4.82,0
ACC-0204,2026-03-01,21,98,111,35,5.31,0
ACC-0205,2025-08-01,12,76,53,32,4.06,0
ACC-0205,2025-09-01,13,104,54,28,5.11,0
ACC-0205,2025-10-01,10,69,46,20,4.88,1
ACC-0205,2025-11-01,13,76,63,24,4.81,0
ACC-0205,2025-12-01,11,74,45,24,4.47,1
ACC-0205,2026-01-01,13,99,59,35,4.4,0
ACC-0205,2026-02-01,13,80,55,31,4.98,0
ACC-0205,2026-03-01,13,89,38,39,3.79,0
ACC-0206,2025-01-01,310,2576,1805,1204,4.52,0
ACC-0206,2025-02-01,329,2037,1941,1313,4.15,0
ACC-0206,2025-03-01,372,2337,1387,742,3.02,0
ACC-0206,2025-04-01,323,2017,1875,1027,4.79,0
ACC-0206,2025-05-01,332,2162,1508,1393,3.13,0
ACC-0206,2025-06-01,337,2123,1990,1073,4.21,0
ACC-0206,2025-07-01,306,2457,1568,1401,4.39,0
ACC-0206,2025-08-01,332,2104,1888,925,4.3,0
ACC-0206,2025-09-01,272,1865,1488,946,4.27,1
ACC-0206,2025-10-01,307,2525,1702,1542,4.23,0
ACC-0206,2025-11-01,260,2090,1148,914,4.01,1
ACC-0206,2025-12-01,307,1728,1488,1313,4.53,0
ACC-0206,2026-01-01,306,2357,1295,1138,4.59,0
ACC-0206,2026-02-01,343,2928,1472,1244,5.08,0
ACC-0206,2026-03-01,318,1806,1537,1089,3.21,0
ACC-0207,2025-01-01,68,336,349,242,5.54,0
ACC-0207,2025-02-01,68,419,235,228,4.18,0
ACC-0207,2025-03-01,70,383,400,286,4.06,0
ACC-0207,2025-04-01,72,405,307,166,5.49,0
ACC-0207,2025-05-01,59,290,211,243,4.87,1
ACC-0207,2025-06-01,66,502,264,230,5.36,0
ACC-0207,2025-07-01,61,345,273,226,4.28,0
ACC-0207,2025-08-01,69,433,289,238,4.4,0
ACC-0207,2025-09-01,59,407,227,210,4.91,1
ACC-0207,2025-10-01,56,408,162,81,5.09,0
ACC-0207,2025-11-01,55,356,256,250,5.19,0
ACC-0207,2025-12-01,65,359,227,99,4.64,0
ACC-0207,2026-01-01,70,546,324,216,3.81,0
ACC-0207,2026-02-01,62,391,205,274,3.29,0
ACC-0207,2026-03-01,65,284,281,207,3.95,0
ACC-0208,2025-01-01,640,4161,2931,1986,5.57,0
ACC-0208,2025-02-01,685,4854,3191,1815,4.18,0
ACC-0208,2025-03-01,779,4817,4273,2041,2.27,0
ACC-0208,2025-04-01,645,5881,3688,2804,3.96,1
ACC-0208,2025-05-01,582,3073,3213,1959,4.19,0
ACC-0208,2025-06-01,656,4942,3032,2240,4.34,0
ACC-0208,2025-07-01,623,3445,2926,2810,4.98,0
ACC-0208,2025-08-01,719,4051,2650,2852,4.83,0
ACC-0208,2025-09-01,560,3411,2050,2132,5.03,1
ACC-0208,2025-10-01,530,4168,2375,2356,4.12,0
ACC-0208,2025-11-01,557,3383,3481,2127,4.96,0
ACC-0208,2025-12-01,619,4017,2908,2616,4.9,0
ACC-0208,2026-01-01,674,3694,4492,2221,4.11,0
ACC-0208,2026-02-01,741,4400,3561,2251,3.28,0
ACC-0208,2026-03-01,690,3906,3141,1867,3.79,0
ACC-0209,2025-01-01,9,60,35,22,5.85,0
ACC-0209,2025-02-01,9,64,42,21,4.39,0
ACC-0209,2025-03-01,9,60,32,19,4.21,0
ACC-0209,2025-04-01,8,65,46,20,4.67,0
ACC-0209,2025-05-01,10,50,48,22,5.8,0
ACC-0209,2025-06-01,9,67,35,32,3.84,0
ACC-0209,2025-07-01,9,64,39,23,3.73,0
ACC-0209,2025-08-01,8,61,29,24,4.45,0
ACC-0209,2025-09-01,10,73,21,28,3.96,0
ACC-0209,2025-10-01,10,71,45,23,3.56,0
ACC-0209,2025-11-01,9,40,32,14,3.19,0
ACC-0209,2025-12-01,9,63,36,19,3.54,0
ACC-0209,2026-01-01,9,50,36,14,4.69,0
ACC-0209,2026-02-01,9,62,43,23,4.76,0
ACC-0209,2026-03-01,8,47,39,21,5.49,0
ACC-0210,2025-01-01,133,908,518,336,3.87,0
ACC-0210,2025-02-01,117,684,393,407,5.39,0
ACC-0210,2025-03-01,127,780,623,437,4.17,0
ACC-0210,2025-04-01,120,753,554,395,3.69,0
ACC-0210,2025-05-01,115,786,510,342,3.41,0
ACC-0210,2025-06-01,129,985,323,533,4.05,0
ACC-0210,2025-07-01,114,883,618,444,4.37,0
ACC-0210,2025-08-01,110,469,528,455,3.63,0
ACC-0210,2025-09-01,97,571,352,383,4.35,0
ACC-0210,2025-10-01,97,914,286,347,3.47,0
ACC-0210,2025-11-01,98,653,468,295,3.94,0
ACC-0210,2025-12-01,111,589,511,377,4.5,0
ACC-0210,2026-01-01,120,754,604,469,5.19,0
ACC-0210,2026-02-01,123,982,463,376,5.04,0
ACC-0210,2026-03-01,126,778,411,385,3.72,0
ACC-0211,2025-01-01,40,293,139,98,3.66,0
ACC-0211,2025-02-01,35,221,174,88,5.8,0
ACC-0211,2025-03-01,34,168,185,140,4.07,0
ACC-0211,2025-04-01,37,257,155,84,2.46,0
ACC-0211,2025-05-01,35,297,195,105,3.53,0
ACC-0211,2025-06-01,37,258,169,52,6.2,0
ACC-0211,2025-07-01,37,232,130,143,4.55,0
ACC-0211,2025-08-01,37,259,148,128,4.71,0
ACC-0211,2025-09-01,31,211,161,64,3.64,1
ACC-0211,2025-10-01,30,170,113,123,4.1,0
ACC-0211,2025-11-01,27,162,111,87,4.59,0
ACC-0211,2025-12-01,35,222,110,101,3.76,0
ACC-0211,2026-01-01,36,261,159,135,3.93,0
ACC-0211,2026-02-01,40,289,167,144,3.73,0
ACC-0211,2026-03-01,32,186,150,104,4.1,1
ACC-0212,2025-11-01,270,1174,1767,824,3.9,0
ACC-0212,2025-12-01,351,2621,1458,1409,4.1,0
ACC-0212,2026-01-01,334,2063,1450,759,4.74,0
ACC-0212,2026-02-01,389,2792,2105,1394,2.77,0
ACC-0212,2026-03-01,374,2665,1438,1294,3.23,0
ACC-0213,2025-01-01,92,760,434,175,4.79,0
ACC-0213,2025-02-01,102,969,456,228,4.5,0
ACC-0213,2025-03-01,101,635,498,263,4.46,0
ACC-0213,2025-04-01,78,425,319,229,3.29,1
ACC-0213,2025-05-01,89,610,358,288,4.71,0
ACC-0213,2025-06-01,90,719,297,409,4.98,0
ACC-0213,2025-07-01,84,519,358,304,4.97,0
ACC-0213,2025-08-01,84,586,202,258,5.22,0
ACC-0213,2025-09-01,69,327,295,287,4.43,1
ACC-0213,2025-10-01,67,311,279,159,4.3,0
ACC-0213,2025-11-01,76,453,421,274,5.05,0
ACC-0213,2025-12-01,91,576,358,272,4.68,0
ACC-0213,2026-01-01,88,738,308,294,4.04,0
ACC-0213,2026-02-01,89,791,333,265,3.74,0
ACC-0213,2026-03-01,92,587,294,267,4.63,0
ACC-0214,2025-05-01,79,515,327,232,3.85,0
ACC-0214,2025-06-01,70,335,247,268,3.9,0
ACC-0214,2025-07-01,68,414,346,173,4.39,0
ACC-0214,2025-08-01,84,552,360,272,4.76,0
ACC-0214,2025-09-01,69,580,285,138,4.65,1
ACC-0214,2025-10-01,71,464,276,122,2.84,0
ACC-0214,2025-11-01,76,445,370,157,3.47,0
ACC-0214,2025-12-01,82,523,371,261,4.05,0
ACC-0214,2026-01-01,81,420,422,348,3.47,0
ACC-0214,2026-02-01,79,483,345,242,4.55,0
ACC-0214,2026-03-01,84,535,506,237,5.35,0
ACC-0215,2025-01-01,8,56,20,19,3.84,0
ACC-0215,2025-02-01,7,37,32,21,5.02,0
ACC-0215,2025-03-01,7,37,30,24,4.25,0
ACC-0215,2025-04-01,7,43,25,19,4.13,0
ACC-0215,2025-05-01,7,49,30,19,3.6,0
ACC-0215,2025-06-01,7,45,28,14,4.37,0
ACC-0215,2025-07-01,7,54,36,11,3.39,0
ACC-0215,2025-08-01,7,46,27,14,3.99,0
ACC-0215,2025-09-01,7,35,41,17,4.94,0
ACC-0215,2025-10-01,7,49,29,20,4.06,0
ACC-0215,2025-11-01,8,38,38,20,3.49,0
ACC-0215,2025-12-01,7,59,17,17,4.69,0
ACC-0215,2026-01-01,7,57,36,17,5.79,0
ACC-0215,2026-02-01,7,42,25,21,3.64,0
ACC-0215,2026-03-01,7,43,30,16,3.28,0
ACC-0216,2025-01-01,400,2422,2857,1365,5.09,0
ACC-0216,2025-02-01,389,3091,2215,1308,4.97,0
ACC-0216,2025-03-01,430,2667,2545,1374,4.55,0
ACC-0216,2025-04-01,375,1547,1846,1462,3.66,0
ACC-0216,2025-05-01,395,2647,1947,1514,4.68,0
ACC-0216,2025-06-01,384,2925,2045,786,3.94,0
ACC-0216,2025-07-01,314,2268,1890,1211,4.54,1
ACC-0216,2025-08-01,396,1887,1986,874,3.95,0
ACC-0216,2025-09-01,337,2595,1950,1035,3.5,1
ACC-0216,2025-10-01,327,2272,1156,1070,2.86,0
ACC-0216,2025-11-01,294,1515,1746,1055,4.36,0
ACC-0216,2025-12-01,365,2113,2060,1094,5.09,0
ACC-0216,2026-01-01,381,2635,1402,1235,4.16,0
ACC-0216,2026-02-01,351,2195,1951,1122,3.21,0
ACC-0216,2026-03-01,368,2202,1956,1199,3.91,0
ACC-0217,2025-01-01,639,4200,3890,2169,5.2,0
ACC-0217,2025-02-01,702,5718,4557,3014,3.39,0
ACC-0217,2025-03-01,682,5346,4448,1814,4.66,0
ACC-0217,2025-04-01,660,5630,2466,1756,2.93,0
ACC-0217,2025-05-01,663,5960,3367,2168,4.59,0
ACC-0217,2025-06-01,652,4500,3596,1700,4.13,0
ACC-0217,2025-07-01,645,4851,4142,2215,4.45,0
ACC-0217,2025-08-01,686,4010,3078,2135,3.31,0
ACC-0217,2025-09-01,552,4225,2436,1934,3.76,1
ACC-0217,2025-10-01,605,3265,2326,2026,4.39,0
ACC-0217,2025-11-01,603,3404,2741,2608,4.86,0
ACC-0217,2025-12-01,596,4612,3532,1986,3.79,0
ACC-0217,2026-01-01,661,5495,2663,1745,3.76,0
ACC-0217,2026-02-01,641,4155,3898,2258,4.24,0
ACC-0217,2026-03-01,668,4800,2300,2638,3.62,0
ACC-0218,2025-07-01,16,109,64,43,4.3,0
ACC-0218,2025-08-01,17,139,79,44,4.68,0
ACC-0218,2025-09-01,17,151,54,42,4.0,0
ACC-0218,2025-10-01,19,114,66,59,3.36,0
ACC-0218,2025-11-01,21,151,79,58,4.09,0
ACC-0218,2025-12-01,17,90,78,47,4.37,1
ACC-0218,2026-01-01,19,119,72,28,4.24,0
ACC-0218,2026-02-01,20,131,110,38,3.74,0
ACC-0218,2026-03-01,20,135,51,56,4.37,0
ACC-0219,2025-01-01,63,401,217,181,3.26,0
ACC-0219,2025-02-01,74,624,319,124,4.4,0
ACC-0219,2025-03-01,71,375,311,270,3.73,0
ACC-0219,2025-04-01,65,278,231,200,3.84,0
ACC-0219,2025-05-01,69,491,308,230,4.77,0
ACC-0219,2025-06-01,69,365,254,192,2.76,0
ACC-0219,2025-07-01,66,509,312,235,4.29,0
ACC-0219,2025-08-01,79,421,262,314,4.22,0
ACC-0219,2025-09-01,57,405,213,148,3.59,1
ACC-0219,2025-10-01,60,403,318,179,3.98,0
ACC-0219,2025-11-01,64,485,269,134,3.63,0
ACC-0219,2025-12-01,64,418,236,276,3.1,0
ACC-0219,2026-01-01,67,453,302,93,2.99,0
ACC-0219,2026-02-01,71,567,398,206,4.08,0
ACC-0219,2026-03-01,69,496,367,281,4.18,0
ACC-0220,2025-04-01,15,97,78,33,2.93,0
ACC-0220,2025-05-01,15,92,39,39,4.55,0
ACC-0220,2025-06-01,17,85,79,50,4.56,0
ACC-0220,2025-07-01,16,85,66,40,3.81,0
ACC-0220,2025-08-01,19,115,49,44,4.54,0
ACC-0220,2025-09-01,18,123,95,33,3.9,0
ACC-0220,2025-10-01,19,82,77,60,5.05,0
ACC-0220,2025-11-01,18,130,58,57,3.36,0
ACC-0220,2025-12-01,15,103,55,39,4.5,1
ACC-0220,2026-01-01,19,132,68,53,3.62,0
ACC-0220,2026-02-01,19,124,83,28,2.62,0
ACC-0220,2026-03-01,16,134,50,46,3.75,1
ACC-0221,2025-01-01,10,64,54,28,4.47,0
ACC-0221,2025-02-01,11,63,54,32,4.82,0
ACC-0221,2025-03-01,10,60,34,20,3.56,0
ACC-0221,2025-04-01,11,68,48,29,3.46,0
ACC-0221,2025-05-01,10,62,34,19,5.39,0
ACC-0221,2025-06-01,10,87,43,29,4.81,0
ACC-0221,2025-07-01,10,83,32,23,3.6,0
ACC-0221,2025-08-01,9,51,50,21,5.59,0
ACC-0221,2025-09-01,12,114,67,45,4.43,0
ACC-0221,2025-10-01,11,75,45,28,4.73,0
ACC-0221,2025-11-01,10,49,43,21,3.79,0
ACC-0221,2025-12-01,10,60,49,23,5.01,0
ACC-0221,2026-01-01,11,70,46,19,4.44,0
ACC-0221,2026-02-01,11,83,33,17,3.82,0
ACC-0221,2026-03-01,11,74,38,18,3.72,0
ACC-0222,2025-12-01,18,135,88,34,4.73,0
ACC-0222,2026-01-01,21,109,84,56,4.31,0
ACC-0222,2026-02-01,18,119,82,60,3.73,1
ACC-0222,2026-03-01,22,137,95,55,4.62,0
ACC-0223,2025-01-01,16,110,56,38,5.4,0
ACC-0223,2025-02-01,15,92,46,38,4.93,0
ACC-0223,2025-03-01,17,108,87,45,4.77,0
ACC-0223,2025-04-01,18,60,72,34,3.62,0
ACC-0223,2025-05-01,18,109,101,30,3.44,0
ACC-0223,2025-06-01,18,110,78,43,4.1,0
ACC-0223,2025-07-01,16,107,73,53,4.06,0
ACC-0223,2025-08-01,16,94,84,45,2.87,0
ACC-0223,2025-09-01,15,83,64,36,4.56,0
ACC-0223,2025-10-01,17,136,80,42,5.0,0
ACC-0223,2025-11-01,15,96,63,42,3.0,0
ACC-0223,2025-12-01,16,111,71,49,4.73,0
ACC-0223,2026-01-01,17,123,66,43,4.76,0
ACC-0223,2026-02-01,17,117,82,48,5.06,0
ACC-0223,2026-03-01,19,138,70,52,4.53,0
ACC-0224,2025-05-01,12,97,33,39,5.5,0
ACC-0224,2025-06-01,12,85,46,29,4.69,0
ACC-0224,2025-07-01,11,80,50,32,4.75,0
ACC-0224,2025-08-01,12,88,67,29,5.25,0
ACC-0224,2025-09-01,12,77,43,38,5.35,0
ACC-0224,2025-10-01,13,101,70,31,4.29,0
ACC-0224,2025-11-01,13,72,54,47,3.85,0
ACC-0224,2025-12-01,13,91,51,33,5.43,0
ACC-0224,2026-01-01,13,94,69,29,3.47,0
ACC-0224,2026-02-01,14,93,67,28,4.47,0
ACC-0224,2026-03-01,12,78,42,24,3.99,1
ACC-0225,2025-04-01,23,120,108,79,3.45,0
ACC-0225,2025-05-01,28,154,130,87,3.97,0
ACC-0225,2025-06-01,27,251,94,90,4.75,0
ACC-0225,2025-07-01,27,128,97,100,3.96,0
ACC-0225,2025-08-01,30,225,103,94,3.14,0
ACC-0225,2025-09-01,25,168,118,59,4.07,1
ACC-0225,2025-10-01,23,143,121,68,3.24,0
ACC-0225,2025-11-01,24,113,73,88,3.19,0
ACC-0225,2025-12-01,29,189,106,97,3.54,0
ACC-0225,2026-01-01,32,183,121,91,4.68,0
ACC-0225,2026-02-01,31,112,133,61,3.96,0
ACC-0225,2026-03-01,30,183,135,111,3.66,0
ACC-0226,2025-04-01,84,542,240,240,5.14,0
ACC-0226,2025-05-01,81,496,293,372,3.82,0
ACC-0226,2025-06-01,86,461,353,291,3.58,0
ACC-0226,2025-07-01,100,679,478,297,4.37,0
ACC-0226,2025-08-01,100,810,419,320,3.88,0
ACC-0226,2025-09-01,80,540,380,217,4.29,1
ACC-0226,2025-10-01,84,579,229,214,3.24,0
ACC-0226,2025-11-01,83,457,307,196,3.92,0
ACC-0226,2025-12-01,88,645,394,290,3.99,0
ACC-0226,2026-01-01,89,533,310,300,4.63,0
ACC-0226,2026-02-01,103,812,375,285,4.93,0
ACC-0226,2026-03-01,102,635,568,367,4.07,0
ACC-0227,2025-03-01,440,3502,2345,1415,4.67,0
ACC-0227,2025-04-01,483,3431,2901,1698,4.59,0
ACC-0227,2025-05-01,438,3719,1703,1496,3.26,0
ACC-0227,2025-06-01,518,3041,2725,1781,3.53,0
ACC-0227,2025-07-01,489,3928,1863,1272,4.8,0
ACC-0227,2025-08-01,523,3486,3215,1382,3.84,0
ACC-0227,2025-09-01,411,2514,2656,825,3.36,1
ACC-0227,2025-10-01,463,2696,2221,958,4.02,0
ACC-0227,2025-11-01,434,2769,1545,1289,4.3,0
ACC-0227,2025-12-01,509,3804,2338,1887,4.12,0
ACC-0227,2026-01-01,557,4866,2245,2082,5.11,0
ACC-0227,2026-02-01,491,2880,2227,1525,3.95,0
ACC-0227,2026-03-01,515,3822,1662,1296,4.67,0
ACC-0228,2026-01-01,180,960,1022,743,4.17,0
ACC-0228,2026-02-01,164,1223,1122,423,4.23,0
ACC-0228,2026-03-01,186,1232,627,652,3.51,0
ACC-0229,2025-12-01,4,18,20,7,4.43,0
ACC-0229,2026-01-01,4,26,17,10,4.3,0
ACC-0229,2026-02-01,4,22,16,9,4.5,0
ACC-0229,2026-03-01,4,27,13,4,3.66,0
ACC-0230,2025-01-01,19,108,81,47,5.5,0
ACC-0230,2025-02-01,25,215,116,76,3.95,0
ACC-0230,2025-03-01,23,138,94,49,3.5,0
ACC-0230,2025-04-01,25,134,71,46,4.04,0
ACC-0230,2025-05-01,23,143,105,63,3.74,0
ACC-0230,2025-06-01,22,129,101,65,4.45,0
ACC-0230,2025-07-01,24,201,89,78,4.02,0
ACC-0230,2025-08-01,26,189,65,50,3.35,0
ACC-0230,2025-09-01,21,156,120,49,4.8,1
ACC-0230,2025-10-01,26,174,106,60,4.58,0
ACC-0230,2025-11-01,25,175,111,61,3.08,0
ACC-0230,2025-12-01,24,122,110,69,3.4,0
ACC-0230,2026-01-01,23,203,92,41,4.76,0
ACC-0230,2026-02-01,23,100,103,45,4.42,0
ACC-0230,2026-03-01,23,167,97,24,4.47,0
ACC-0231,2025-01-01,21,169,92,60,3.7,0
ACC-0231,2025-02-01,20,129,76,63,4.09,0
ACC-0231,2025-03-01,20,111,97,47,4.05,0
ACC-0231,2025-04-01,22,120,50,44,4.37,0
ACC-0231,2025-05-01,21,100,103,53,4.47,0
ACC-0231,2025-06-01,22,111,95,65,5.0,0
ACC-0231,2025-07-01,21,148,56,51,3.53,0
ACC-0231,2025-08-01,23,178,76,56,4.37,0
ACC-0231,2025-09-01,22,102,51,54,2.43,0
ACC-0231,2025-10-01,21,150,106,45,4.31,0
ACC-0231,2025-11-01,22,114,106,57,3.78,0
ACC-0231,2025-12-01,20,126,94,45,4.36,0
ACC-0231,2026-01-01,20,109,84,39,4.76,0
ACC-0231,2026-02-01,22,124,93,45,3.08,0
ACC-0231,2026-03-01,20,128,90,51,4.84,0
ACC-0232,2025-03-01,4,24,21,5,3.88,0
ACC-0232,2025-04-01,4,25,15,10,4.38,0
ACC-0232,2025-05-01,4,23,16,10,5.9,0
ACC-0232,2025-06-01,4,21,16,10,3.84,0
ACC-0232,2025-07-01,4,16,18,8,4.12,0
ACC-0232,2025-08-01,5,25,21,14,4.32,0
ACC-0232,2025-09-01,4,31,15,8,3.98,1
ACC-0232,2025-10-01,4,20,16,8,4.67,0
ACC-0232,2025-11-01,4,33,15,7,3.17,0
ACC-0232,2025-12-01,4,28,14,13,5.15,0
ACC-0232,2026-01-01,4,22,15,7,4.13,0
ACC-0232,2026-02-01,4,19,17,12,4.48,0
ACC-0232,2026-03-01,4,23,19,7,4.37,0
ACC-0233,2025-01-01,10,77,36,21,3.33,0
ACC-0233,2025-02-01,11,66,37,22,4.58,0
ACC-0233,2025-03-01,10,53,48,23,4.87,0
ACC-0233,2025-04-01,10,64,42,31,5.11,0
ACC-0233,2025-05-01,11,63,36,31,5.16,0
ACC-0233,2025-06-01,11,71,51,31,4.3,0
ACC-0233,2025-07-01,10,66,34,21,3.71,0
ACC-0233,2025-08-01,9,59,36,25,5.08,0
ACC-0233,2025-09-01,11,88,38,18,4.85,0
ACC-0233,2025-10-01,11,90,49,14,4.46,0
ACC-0233,2025-11-01,11,86,57,32,3.79,0
ACC-0233,2025-12-01,9,63,31,29,3.01,1
ACC-0233,2026-01-01,11,75,43,21,2.76,0
ACC-0233,2026-02-01,10,59,49,20,4.52,0
ACC-0233,2026-03-01,10,70,23,35,4.1,0
ACC-0234,2025-02-01,136,776,577,372,3.94,0
ACC-0234,2025-03-01,157,879,622,592,5.04,0
ACC-0234,2025-04-01,161,1043,643,523,4.36,0
ACC-0234,2025-05-01,183,1269,993,450,5.04,0
ACC-0234,2025-06-01,184,1535,1020,842,5.02,0
ACC-0234,2025-07-01,177,1009,782,632,4.3,0
ACC-0234,2025-08-01,179,1327,923,677,3.52,0
ACC-0234,2025-09-01,162,1142,1023,629,4.14,0
ACC-0234,2025-10-01,169,1044,992,495,2.9,0
ACC-0234,2025-11-01,156,1134,862,624,4.47,0
ACC-0234,2025-12-01,181,1210,822,639,4.26,0
ACC-0234,2026-01-01,179,1128,1170,745,4.33,0
ACC-0234,2026-02-01,187,920,1278,734,4.73,0
ACC-0234,2026-03-01,161,1053,803,592,3.88,0
ACC-0235,2025-01-01,23,165,80,49,4.34,0
ACC-0235,2025-02-01,25,184,124,63,5.25,0
ACC-0235,2025-03-01,21,183,122,56,4.78,1
ACC-0235,2025-04-01,23,144,83,56,4.59,0
ACC-0235,2025-05-01,24,208,100,39,5.35,0
ACC-0235,2025-06-01,21,123,90,56,3.19,0
ACC-0235,2025-07-01,21,102,96,65,3.34,0
ACC-0235,2025-08-01,24,180,85,33,3.45,0
ACC-0235,2025-09-01,22,180,88,42,4.3,0
ACC-0235,2025-10-01,21,148,69,42,4.46,0
ACC-0235,2025-11-01,25,222,81,53,4.56,0
ACC-0235,2025-12-01,23,94,95,50,2.85,0
ACC-0235,2026-01-01,21,123,87,63,4.45,0
ACC-0235,2026-02-01,24,156,84,56,4.69,0
ACC-0235,2026-03-01,25,158,83,66,4.53,0
ACC-0236,2025-01-01,15,86,53,42,3.91,0
ACC-0236,2025-02-01,14,110,42,49,3.77,0
ACC-0236,2025-03-01,15,95,64,35,4.8,0
ACC-0236,2025-04-01,14,82,77,35,3.73,0
ACC-0236,2025-05-01,13,111,47,46,4.48,0
ACC-0236,2025-06-01,14,93,82,17,4.35,0
ACC-0236,2025-07-01,13,81,54,30,4.33,0
ACC-0236,2025-08-01,14,70,61,39,3.82,0
ACC-0236,2025-09-01,16,127,76,46,4.22,0
ACC-0236,2025-10-01,15,123,71,32,4.17,0
ACC-0236,2025-11-01,15,111,60,32,5.31,0
ACC-0236,2025-12-01,12,65,36,23,5.07,1
ACC-0236,2026-01-01,15,96,67,36,3.37,0
ACC-0236,2026-02-01,16,128,70,31,4.04,0
ACC-0236,2026-03-01,14,92,60,31,3.18,0
ACC-0237,2025-08-01,5,33,22,10,3.11,0
ACC-0237,2025-09-01,4,24,18,11,4.74,1
ACC-0237,2025-10-01,5,42,22,14,4.55,0
ACC-0237,2025-11-01,4,25,13,10,3.65,1
ACC-0237,2025-12-01,5,37,25,16,3.03,0
ACC-0237,2026-01-01,5,47,24,12,4.22,0
ACC-0237,2026-02-01,5,21,17,11,3.7,0
ACC-0237,2026-03-01,5,46,19,12,4.37,0
ACC-0238,2025-01-01,79,472,402,277,3.3,0
ACC-0238,2025-02-01,76,479,298,270,4.64,0
ACC-0238,2025-03-01,78,536,325,132,4.74,0
ACC-0238,2025-04-01,78,422,337,284,5.02,0
ACC-0238,2025-05-01,78,534,378,232,4.49,0
ACC-0238,2025-06-01,73,563,205,275,4.21,0
ACC-0238,2025-07-01,76,428,317,246,4.5,0
ACC-0238,2025-08-01,71,511,186,194,3.11,0
ACC-0238,2025-09-01,65,451,290,275,3.98,0
ACC-0238,2025-10-01,65,427,262,267,5.66,0
ACC-0238,2025-11-01,61,452,265,209,4.37,0
ACC-0238,2025-12-01,70,224,372,189,4.03,0
ACC-0238,2026-01-01,75,422,321,237,3.7,0
ACC-0238,2026-02-01,77,497,372,174,3.64,0
ACC-0238,2026-03-01,79,457,266,220,4.13,0
ACC-0239,2025-10-01,58,363,190,216,5.13,0
ACC-0239,2025-11-01,52,249,254,223,2.71,0
ACC-0239,2025-12-01,70,581,238,301,4.08,0
ACC-0239,2026-01-01,82,468,401,310,5.41,0
ACC-0239,2026-02-01,88,571,579,364,4.58,0
ACC-0239,2026-03-01,76,366,223,193,5.16,0
ACC-0240,2025-11-01,5,29,19,11,4.76,0
ACC-0240,2025-12-01,4,27,17,7,5.31,1
ACC-0240,2026-01-01,5,27,23,12,4.49,0
ACC-0240,2026-02-01,5,36,29,8,4.45,0
ACC-0240,2026-03-01,5,47,25,12,3.34,0
ACC-0241,2025-01-01,5,36,15,8,4.21,0
ACC-0241,2025-02-01,6,41,22,17,3.6,0
ACC-0241,2025-03-01,6,40,27,18,3.88,0
ACC-0241,2025-04-01,5,23,12,11,4.12,1
ACC-0241,2025-05-01,5,27,26,14,3.32,0
ACC-0241,2025-06-01,5,34,17,10,3.96,0
ACC-0241,2025-07-01,6,46,21,16,4.2,0
ACC-0241,2025-08-01,5,30,15,15,5.29,1
ACC-0241,2025-09-01,5,28,24,15,3.42,0
ACC-0241,2025-10-01,5,32,17,13,3.71,0
ACC-0241,2025-11-01,5,31,14,6,4.84,0
ACC-0241,2025-12-01,5,44,28,10,5.84,0
ACC-0241,2026-01-01,6,34,12,17,4.22,0
ACC-0241,2026-02-01,6,37,19,13,4.69,0
ACC-0241,2026-03-01,5,30,14,12,3.42,1
ACC-0242,2025-10-01,406,2311,1960,1914,3.99,0
ACC-0242,2025-11-01,398,1805,2537,1550,4.57,0
ACC-0242,2025-12-01,434,2213,2711,1708,4.47,0
ACC-0242,2026-01-01,495,4031,2406,2209,4.39,0
ACC-0242,2026-02-01,549,3290,3585,1990,5.21,0
ACC-0242,2026-03-01,539,3475,3082,2269,4.91,0
ACC-0243,2025-03-01,11,49,52,18,4.22,0
ACC-0243,2025-04-01,11,54,48,39,3.98,0
ACC-0243,2025-05-01,11,100,52,23,4.37,0
ACC-0243,2025-06-01,12,96,60,11,3.6,0
ACC-0243,2025-07-01,11,59,14,22,4.2,0
ACC-0243,2025-08-01,12,64,49,31,3.87,0
ACC-0243,2025-09-01,13,85,44,24,4.05,0
ACC-0243,2025-10-01,13,72,59,32,5.6,0
ACC-0243,2025-11-01,12,68,56,34,3.92,0
